,File,Class,Text,Datatype
281,answer141.txt,1,brian halla ceo of natsemi claimed the deal made sense for both companies ,train
282,source142.txt,-1,smugglers in a van chased down a pickup and suv carrying other smugglers and illegal immigrants said pinal county sheriff roger vanderpool ,orig
283,answer142.txt,1,people in a van opened fire on a pickup and suv believed to be transporting illegal immigrants said pinal county sheriff roger vanderpool ,train
284,source143.txt,-1,tyco later said the loan had not been forgiven and swartz repaid it in full with interest according to his lawyer charles stillman ,orig
285,answer143.txt,1,tyco has said the loan was not forgiven but that swartz fully repaid it with interest according to his lawyer charles stillman ,test
286,source144.txt,-1,in midafternoon trading the nasdaq composite index was up 8 34 or 0 5 percent to 1 790 47 ,orig
287,answer144.txt,0,the nasdaq composite index ixic dipped 8 59 points or 0 48 percent to 1 773 54 ,train
288,source145.txt,-1,while bolton apparently fell and was immobilized selenski used the mattress to scale a 10 foot razor wire fence fischi said ,orig
289,answer145.txt,1,after the other inmate fell selenski used the mattress to scale a 10 foot razor wire fence fischi said ,train
290,source146.txt,-1,the loonie meanwhile continued to slip in early trading friday ,orig
291,answer146.txt,0,the loonie meanwhile was on the rise again early thursday ,train
292,source147.txt,-1,ms haque meanwhile was on her turquoise cellphone with the smiley faces organizing the prom ,orig
293,answer147.txt,1,fatima meanwhile was on her turquoise cell phone organizing the prom ,train
294,source148.txt,-1,but he added that the new york based actor and producer is a private person and doesn t care to have his treatment out for public consumption ,orig
295,answer148.txt,1,but he added that de niro is a private person and doesn t care to have his treatment out for public consumption ,test
296,source149.txt,-1,while a month s supply of aspirin can cost less than 10 the equivalent amount of ticlopidine can run significantly more than 100 ,orig
297,answer149.txt,1,while a month s supply of aspirin can cost under 10 the equivalent amount of ticlopidine can run well over 100 ,test
298,source150.txt,-1,she estimated it would take three months and would require cancellation of a sub audit of the department of environmental quality ,orig
299,answer150.txt,1,she said it would take an estimated three months to conduct and require the cancellation of a sub audit of the department of environmental quality ,train
300,source151.txt,-1,arison said mann may have been one of the pioneers of the world music movement and he had a deep love of brazilian music ,orig
301,answer151.txt,0,arison said mann was a pioneer of the world music movement  well before the term was coined  and he had a deep love of brazilian music ,train
302,source152.txt,-1,the virus kills roughly 36 000 people in an average year according to the u s centers for disease control and prevention ,orig
303,answer152.txt,1,complications from flu kill roughly 36 000 americans in an average year according to the u s centers for disease control and prevention ,train
304,source153.txt,-1,in two new schemes people posing as irs representatives target families of armed forces members and e mail users ,orig
305,answer153.txt,1,two new schemes target families of those serving in the military and e mail users ,train
306,source154.txt,-1,wim wenders directed a widely praised film of the same name based on the sessions ,orig
307,answer154.txt,0,a widely praised film of the same name was directed by wim wenders ,train
308,source155.txt,-1,miss novikova said while there is no standard weight for ballerinas miss volochkova is bigger than others ,orig
309,answer155.txt,1,commenting on the firing today ms novikova said that there was no standard weight for ballerinas but that ms volochkova is bigger than others ,train
310,source156.txt,-1,both have aired videotapes of ex president saddam hussein encouraging iraqis to fight the u s occupation of iraq ,orig
311,answer156.txt,1,both have aired videotapes apparently from deposed iraqi president saddam hussein encouraging iraqis to fight the u s occupation ,train
312,source157.txt,-1,under the program u s officials work with foreign port authorities to identify target and search high risk cargo ,orig
313,answer157.txt,1,under the program us officials work with foreign port authorities to seek out high risk cargo before it can reach the united states ,train
314,source158.txt,-1,and if we don t do this innocent people on the ground are going to die too ,orig
315,answer158.txt,1,crews are told  if we don t do this innocent people on the ground are going to die  he said ,train
316,source159.txt,-1, it s probably not the easiest time to take over the shuttle program  he added  but i look forward to the challenge ,orig
317,answer159.txt,1, it is probably not the easiest time to come in and take over the shuttle program but then again i look forward to the challenge  he said ,train
318,source160.txt,-1,as a result nelson now faces up to 10 years jail instead of life ,orig
319,answer160.txt,1,the verdict means nelson faces up to 10 years in prison rather than a possible life sentence ,train
320,source161.txt,-1,with all precincts reporting fletcher a three term congressman from lexington had an overwhelming 57 percent of the vote ,orig
321,answer161.txt,1,with all precincts reporting fletcher had 88 747 votes or 57 percent of the total ,train
322,source162.txt,-1, his progress is steady he s stable he s comfortable  jack said tuesday afternoon ,orig
323,answer162.txt,0, his progress is steady he is stable  said dr jack ,train
324,source163.txt,-1,shadrin said khodorkovsky s aircraft was approached by officers identifying themselves as members of the fsb intelligence service the domestic successor to the soviet kgb ,orig
325,answer163.txt,1,shadrin said khodorkovsky s aircraft was approached by officers identifying themselves as members of the fsb domestic intelligence service ,test
326,source164.txt,-1,she claimed all the babies were born full term and died within hours he said ,orig
327,answer164.txt,1, what she told our investigators was that all the babies were born full term and then died within hours  hughes said ,train
328,source165.txt,-1,french foreign minister dominique de villepin was scheduled to arrive sharm el sheikh on wednesday ,orig
