,File,Class,Datatype,Text
429,answer215.txt,3.7,train,a dog is catching a stick in the air and another is watching
430,source216.txt,-1.0,orig,two dogs are playing by a tree
431,answer216.txt,2.7,train,there is no dog leaping in the air
432,source217.txt,-1.0,orig,two dogs are playing by a tree
433,answer217.txt,3.0,train,a dog is leaping high in the air and another is watching
434,source218.txt,-1.0,orig,a girl in white is dancing
435,answer218.txt,4.9,train,a girl is wearing white clothes and is dancing
436,source219.txt,-1.0,orig,there is no girl in white dancing
437,answer219.txt,4.2,train,a girl in white is dancing
438,source220.txt,-1.0,orig,the dancer is dancing in front of the sound equipment
439,answer220.txt,4.4,test,the blond girl is dancing in front of the sound equipment
440,source221.txt,-1.0,orig,the blond girl is dancing behind the sound equipment
441,answer221.txt,3.9,test,the blond girl is dancing in front of the sound equipment
442,source222.txt,-1.0,orig,the blond girl is dancing in front of the sound equipment
443,answer222.txt,3.9,test,the equipment in front of the blond dancing girl is sound
444,source223.txt,-1.0,orig,a girl in white is dancing
445,answer223.txt,4.0,train,the dancer is dancing in front of the sound equipment
446,source224.txt,-1.0,orig,a girl in white is dancing
447,answer224.txt,3.3,train,the blond girl is dancing behind the sound equipment
448,source225.txt,-1.0,orig,the equipment in front of the blond dancing girl is sound
449,answer225.txt,2.7,train,a girl in white is dancing
450,source226.txt,-1.0,orig,a girl is wearing white clothes and is dancing
451,answer226.txt,3.5,train,the blond girl is dancing in front of the sound equipment
452,source227.txt,-1.0,orig,the blond girl is dancing in front of the sound equipment
453,answer227.txt,3.3,train,there is no girl in white dancing
454,source228.txt,-1.0,orig,a girl in white is dancing
455,answer228.txt,3.3,train,the blond girl is dancing in front of the sound equipment
456,source229.txt,-1.0,orig,the children of a family are patiently playing and waiting
457,answer229.txt,4.5,test,the children of a family are playing and waiting
458,source230.txt,-1.0,orig,the children of a family are playing and waiting
459,answer230.txt,3.1,test,there are no children playing and waiting
460,source231.txt,-1.0,orig,three asian kids are dancing and a serious man is looking
461,answer231.txt,4.5,test,three asian kids are dancing and a man is looking
462,source232.txt,-1.0,orig,three asian kids are dancing and a man is looking
463,answer232.txt,3.9,train,three asian kids are dancing and there is no man looking
464,source233.txt,-1.0,orig,three asian kids are dancing and a man is looking
465,answer233.txt,3.7,train,an asian man is dancing and three kids are looking
466,source234.txt,-1.0,orig,the children of a family are playing and waiting
467,answer234.txt,1.9,train,three asian kids are dancing and a serious man is looking
468,source235.txt,-1.0,orig,the children of a family are playing and waiting
469,answer235.txt,2.7,test,three asian kids are dancing and there is no man looking
470,source236.txt,-1.0,orig,the children of a family are playing and waiting
471,answer236.txt,1.9,train,an asian man is dancing and three kids are looking
472,source237.txt,-1.0,orig,the children of a family are patiently playing and waiting
473,answer237.txt,2.3,train,three asian kids are dancing and a man is looking
474,source238.txt,-1.0,orig,there are no children playing and waiting
475,answer238.txt,1.6,train,three asian kids are dancing and a man is looking
476,source239.txt,-1.0,orig,three asian kids are dancing and a man is looking
477,answer239.txt,2.3,test,the children of a family are playing and waiting
478,source240.txt,-1.0,orig,a woman is wearing an egyptian hat on her head
479,answer240.txt,4.3,train,a woman is wearing an egyptian headdress
480,source241.txt,-1.0,orig,a woman is wearing an egyptian headdress
481,answer241.txt,4.0,train,a woman is wearing an indian headdress
482,source242.txt,-1.0,orig,a woman is wearing an egyptian headdress
483,answer242.txt,3.9,test,an egyptian is wearing a woman s headdress
484,source243.txt,-1.0,orig,the woman is wearing glasses and a black headdress
485,answer243.txt,3.9,test,the woman with a black hat is wearing sunglasses
486,source244.txt,-1.0,orig,the woman is not wearing glasses or a headdress
487,answer244.txt,3.9,test,the woman is wearing glasses and a black headdress
488,source245.txt,-1.0,orig,the black woman is wearing glasses over the headdress
489,answer245.txt,3.7,test,the woman is wearing glasses and a black headdress
490,source246.txt,-1.0,orig,a woman is wearing an egyptian headdress
491,answer246.txt,2.3,test,the woman with a black hat is wearing sunglasses
492,source247.txt,-1.0,orig,the woman is not wearing glasses or a headdress
493,answer247.txt,3.6,test,a woman is wearing an egyptian headdress
494,source248.txt,-1.0,orig,the black woman is wearing glasses over the headdress
495,answer248.txt,3.6,train,a woman is wearing an egyptian headdress
496,source249.txt,-1.0,orig,a woman is wearing an egyptian hat on her head
497,answer249.txt,2.5,train,the woman is wearing glasses and a black headdress
498,source250.txt,-1.0,orig,a woman is wearing an indian headdress
499,answer250.txt,3.0,test,the woman is wearing glasses and a black headdress
500,source251.txt,-1.0,orig,the woman is wearing glasses and a black headdress
501,answer251.txt,3.1,test,an egyptian is wearing a woman s headdress
502,source252.txt,-1.0,orig,the woman is wearing glasses and a black headdress
503,answer252.txt,3.8,test,a woman is wearing an egyptian headdress
504,source253.txt,-1.0,orig,a hiker is on top of the mountain and is doing a joyful dance
505,answer253.txt,4.7,train,a hiker is on top of the mountain and is dancing
506,source254.txt,-1.0,orig,a hiker is on top of the mountain and is dancing
507,answer254.txt,3.2,train,there is no hiker dancing on top of the mountain
508,source255.txt,-1.0,orig,a man is on a rock high above some trees and is standing in an uncomfortable position
509,answer255.txt,4.2,test,a man is on a rock high above some trees and is standing in a strange position
510,source256.txt,-1.0,orig,there is no man on a rock high above some trees standing in a strange position
511,answer256.txt,4.3,train,a man is on a rock high above some trees and is standing in a strange position
512,source257.txt,-1.0,orig,a hiker is on top of the mountain and is dancing
513,answer257.txt,2.5,train,a man is on a rock high above some trees and is standing in an uncomfortable position
514,source258.txt,-1.0,orig,a hiker is on top of the mountain and is dancing
515,answer258.txt,2.5,train,there is no man on a rock high above some trees standing in a strange position
516,source259.txt,-1.0,orig,a man is on a rock high above some trees and is standing in a strange position
517,answer259.txt,2.9,train,a hiker is on top of the mountain and is doing a joyful dance
518,source260.txt,-1.0,orig,there is no hiker dancing on top of the mountain
519,answer260.txt,2.4,train,a man is on a rock high above some trees and is standing in a strange position
520,source261.txt,-1.0,orig,a man is on a rock high above some trees and is standing in a strange position
521,answer261.txt,3.2,test,a hiker is on top of the mountain and is dancing
522,source262.txt,-1.0,orig,a cowgirl is riding a brown horse and is cornering a barrel
523,answer262.txt,4.7,test,a cowgirl is riding a horse and corners a barrel
524,source263.txt,-1.0,orig,a cowboy is riding a horse and cornering a barrel
525,answer263.txt,4.1,test,a cowgirl is riding a horse and corners a barrel
526,source264.txt,-1.0,orig,a cowgirl is riding a barrel near a horse in the corner
527,answer264.txt,2.8,test,a cowgirl is riding a horse and corners a barrel
528,source265.txt,-1.0,orig,the brown horse is very near a red barrel at the rodeo
529,answer265.txt,4.8,train,the brown horse is near a red barrel at the rodeo
530,source266.txt,-1.0,orig,the brown horse is near a red barrel at the rodeo
531,answer266.txt,3.6,train,the brown horse is far from a red barrel at the rodeo
532,source267.txt,-1.0,orig,the brown horse is very near a red barrel at the rodeo
533,answer267.txt,2.9,test,a cowgirl is riding a horse and corners a barrel
534,source268.txt,-1.0,orig,the brown horse is far from a red barrel at the rodeo
535,answer268.txt,2.5,test,a cowgirl is riding a horse and corners a barrel
536,source269.txt,-1.0,orig,a cowgirl is riding a brown horse and is cornering a barrel
537,answer269.txt,3.2,train,the brown horse is near a red barrel at the rodeo
538,source270.txt,-1.0,orig,a cowboy is riding a horse and cornering a barrel
539,answer270.txt,3.7,test,the brown horse is near a red barrel at the rodeo
540,source271.txt,-1.0,orig,the brown horse is near a red barrel at the rodeo
541,answer271.txt,3.1,test,a cowgirl is riding a barrel near a horse in the corner
542,source272.txt,-1.0,orig,a cowgirl is riding a horse and corners a barrel
543,answer272.txt,3.8,train,the brown horse is near a red barrel at the rodeo
544,source273.txt,-1.0,orig,a boy is standing in the cold water
545,answer273.txt,4.1,train,a boy is standing in the water
546,source274.txt,-1.0,orig,a boy is standing outside the water
547,answer274.txt,3.6,test,a boy is standing in the water
548,source275.txt,-1.0,orig,the kid is swimming through the blue ocean
549,answer275.txt,4.2,test,the boy is wading through the blue ocean
550,source276.txt,-1.0,orig,the boy is sitting near the blue ocean
551,answer276.txt,3.2,train,the boy is wading through the blue ocean
552,source277.txt,-1.0,orig,a boy is standing in the water
553,answer277.txt,3.0,train,the kid is swimming through the blue ocean
554,source278.txt,-1.0,orig,a boy is standing in the water
555,answer278.txt,2.8,test,the boy is sitting near the blue ocean
556,source279.txt,-1.0,orig,the boy is wading through the blue ocean
557,answer279.txt,3.3,train,a boy is standing in the cold water
558,source280.txt,-1.0,orig,a boy is standing outside the water
559,answer280.txt,3.135,train,the boy is wading through the blue ocean
560,source281.txt,-1.0,orig,a boy is standing in the water
