File,Class,Datatype,Text
answer273.txt,1.5,train,A man is crushing garlic with the back of a knife.
source274.txt,-1.0,orig,A woman is feeding her baby with a bottle.
answer274.txt,0.5,train,A woman is filing her fingernails with an emery board.
source275.txt,-1.0,orig,A woman is cutting a potato.
answer275.txt,0.0,train,A man is riding a skateboard.
source276.txt,-1.0,orig,A man is riding a white horse.
answer276.txt,0.0,train,A woman is taking a shower.
source277.txt,-1.0,orig,A man is riding a horse.
answer277.txt,0.8,train,A  man is dancing.
source278.txt,-1.0,orig,A man is shooting off a gun.
answer278.txt,0.85,train,A man is rowing a boat.
source279.txt,-1.0,orig,A man is swinging on a rope.
answer279.txt,3.4,train,A man is swinging from a rope attached to the ceiling.
source280.txt,-1.0,orig,A man is carrying another man on his back.
answer280.txt,0.4,train,A woman is riding a horse on a beach.
source281.txt,-1.0,orig,A man shows off a small monkey.
answer281.txt,1.75,train,A man holds a small animal in one hand.
source282.txt,-1.0,orig,A man is folding paper.
answer282.txt,3.25,train,A person is folding a square paper piece.
source283.txt,-1.0,orig,A person is holding a skunk.
answer283.txt,0.75,train,A person is frying meat in a pan.
source284.txt,-1.0,orig,A man is driving a car.
answer284.txt,0.0,train,A chimpanzee is hurting a woman.
source285.txt,-1.0,orig,The man is holding a lemur.
answer285.txt,0.0,train,The woman is peeling shrimp.
source286.txt,-1.0,orig,Zebras are socializing.
answer286.txt,4.25,train,Two zebras are playing.
source287.txt,-1.0,orig,A woman slices tofu.
answer287.txt,1.8,train,A woman is slicing butter.
source288.txt,-1.0,orig,Three men are playing guitars and singing together.
answer288.txt,3.2,train,Some men are playing guitars.
source289.txt,-1.0,orig,Elephants spray themselves with water.
answer289.txt,3.6,train,The elephants sprayed water on themselves.
source290.txt,-1.0,orig,The dog is standing at the counter.
answer290.txt,2.6,train,A dog sat at the counter of a store.
source291.txt,-1.0,orig,A man drills a hole in a piece of wood.
answer291.txt,3.2,train,Someone drills a hole in a strip of wood with a power drill.
source292.txt,-1.0,orig,The woman is dicing garlic.
answer292.txt,2.8,train,A woman is slicing some vegetables.
source293.txt,-1.0,orig,A badger is digging the earth.
answer293.txt,4.6,train,A badger is burrowing a hole.
source294.txt,-1.0,orig,A man is playing a flute.
answer294.txt,0.0,train,A woman is water skiing on a lake.
source295.txt,-1.0,orig,A baby is laughing and giggling.
answer295.txt,0.25,train,A girl is playing a violin.
source296.txt,-1.0,orig,A helicopter lands.
answer296.txt,3.923,train,A helicopter is landing on a helipad.
source297.txt,-1.0,orig,A woman is slicing meat.
answer297.txt,2.75,train,A woman is cutting up a chicken.
source298.txt,-1.0,orig,A man is playing a guitar.
answer298.txt,0.0,train,A woman is cutting a cucumber.
source299.txt,-1.0,orig,A woman rides an elephant.
answer299.txt,3.0,train,A woman rides an elephant in front of an adoring crowd.
source300.txt,-1.0,orig,A puppy is pushing itself backwards.
answer300.txt,3.8,train,A puppy is sliding backwards along the floor.
source301.txt,-1.0,orig,A woman is breaking a head of garlic into cloves.
answer301.txt,4.6,train,A woman splits garlic cloves.
source302.txt,-1.0,orig,A dog is walking along the edge of a pool.
answer302.txt,2.6,train,A dog is looking into swimming pool.
source303.txt,-1.0,orig,A woman is mixing a cream in a glass with a spoon.
answer303.txt,3.6,train,A woman mixes a beauty treatment in a glass.
source304.txt,-1.0,orig,A person is drawing.
answer304.txt,3.6,train,A man is drawing a picture.
source305.txt,-1.0,orig,A woman is pouring batter into a bowl.
answer305.txt,1.0,train,A woman is picking tomatoes.
source306.txt,-1.0,orig,A man is using a laptop.
answer306.txt,2.75,train,A man is looking at a computer monitor.
source307.txt,-1.0,orig,A woman is riding a water scooter.
answer307.txt,1.25,train,The boy is riding a tricycle.
source308.txt,-1.0,orig,Two people flipped tractor tires in a race.
answer308.txt,2.75,train,Two men compete in a tire rolling race.
source309.txt,-1.0,orig,A person riding a mechanical bull
answer309.txt,0.0,train,A person is cutting a meat.
source310.txt,-1.0,orig,A woman is using a sewing machine.
answer310.txt,0.0,train,A man is playing a violin.
source311.txt,-1.0,orig,A baby is crawling across the floor.
answer311.txt,2.4,train,The baby crawled through the doorway.
source312.txt,-1.0,orig,A person is playing a piano.
answer312.txt,2.2,train,A man is playing keyboard.
source313.txt,-1.0,orig,A woman is feeding a man.
answer313.txt,0.2,train,A man is smelling two pizzas.
source314.txt,-1.0,orig,A monkey is teasing a dog at the zoo.
answer314.txt,2.8,train,A monkey pulls the tail of a dog.
source315.txt,-1.0,orig,A dog is laying on the floor.
answer315.txt,4.0,train,A dog lies on his back on a wooden floor.
source316.txt,-1.0,orig,A man is playing his guitar.
answer316.txt,0.0,train,A woman is frying something in the pan.
source317.txt,-1.0,orig,The man added seasoning to water in a bowl.
answer317.txt,5.0,train,A man puts seasoning in a bowl of water.
source318.txt,-1.0,orig,A tied man is putting into water.
answer318.txt,0.0,train,An elderly woman is pouring oil into a frying pan.
source319.txt,-1.0,orig,A woman is slicing partially into half of an onion.
answer319.txt,3.2,train,A woman is chopping an onion.
source320.txt,-1.0,orig,A woman is carrying a kangaroo.
answer320.txt,3.5,train,The woman picked up the kangaroo.
source321.txt,-1.0,orig,A dog opens a can of food.
answer321.txt,1.75,train,A dog biting on a can.
source322.txt,-1.0,orig,A man catches a fish.
answer322.txt,1.25,train,A woman is deboning a fish.
source323.txt,-1.0,orig,A man is busting concrete.
answer323.txt,0.833,train,A man is mowing grass.
source324.txt,-1.0,orig,A man is slicing a leave.
answer324.txt,0.0,train,A cat is watching a TV.
source325.txt,-1.0,orig,A child is stuck in a dog house.
answer325.txt,3.75,train,The boy is stuck in the door of the doghouse.
source326.txt,-1.0,orig,Men are falling into a pool.
answer326.txt,2.75,train,People flip into a swimming pool.
source327.txt,-1.0,orig,A woman is swimming.
answer327.txt,3.8,train,A woman swims underwater.
source328.txt,-1.0,orig,A woman is dancing.
answer328.txt,0.2,train,A man is playing a guitar.
source329.txt,-1.0,orig,A South African Airways plane is flying in a blue sky.
answer329.txt,3.4,train,An airplane is flying in the air.
source330.txt,-1.0,orig,A bear is fighting wolves.
answer330.txt,1.4,train,A bear is running from two dogs.
source331.txt,-1.0,orig,A woman relaxes in an inner tube.
answer331.txt,3.8,train,A woman is resting in a floating raft.
source332.txt,-1.0,orig,A man is kissing a woman in stage.
answer332.txt,0.4,train,A man is dieing in an operating room.
source333.txt,-1.0,orig,A woman is watching television.
answer333.txt,0.0,train,A man is holding a leaf.
source334.txt,-1.0,orig,A woman is slicing potatoes.
answer334.txt,0.0,train,A person is riding a horse.
source335.txt,-1.0,orig,A man is playing the guitar.
answer335.txt,0.0,train,A woman is slicing octopus.
source336.txt,-1.0,orig,A woman is peeling garlic.
answer336.txt,0.2,train,A man is breaking water jugs.
source337.txt,-1.0,orig,A woman is cutting vegetable.
answer337.txt,0.0,train,A man is playing a guitar.
source338.txt,-1.0,orig,A man is slicing a cucumber.
answer338.txt,0.0,train,A girl is eating a cupcake.
source339.txt,-1.0,orig,A baby plays with a dog and ball.
answer339.txt,3.8,train,The little girl played on the grass with a dog and a ball.
source340.txt,-1.0,orig,Four people are floating on a raft.
answer340.txt,2.25,train,People ride and paddle a raft.
source341.txt,-1.0,orig,A man is cutting a potato.
answer341.txt,2.4,train,The lady cut up a potatoe.
source342.txt,-1.0,orig,A rocket exploded.
answer342.txt,3.2,train,The missile exploded.
source343.txt,-1.0,orig,A dog is pawing at a fly in the carpet before it.
answer343.txt,1.6,train,A dog is playing in the snow.
source344.txt,-1.0,orig,A woman is shredding chicken.
answer344.txt,0.4,train,A woman is dancing with other women.
source345.txt,-1.0,orig,A person is slicing a tomato.
answer345.txt,0.0,train,A boy is pushing a van.
source346.txt,-1.0,orig,A boy is pouring something from a pitcher.
answer346.txt,0.4,train,A boy is making some dance steps.
source347.txt,-1.0,orig,A woman is riding on an elephant.
answer347.txt,0.6,train,A woman is opening a soda and drinking it.
source348.txt,-1.0,orig,A man is playing the guitar.
answer348.txt,1.0,train,A man is assembling speaker parts.
source349.txt,-1.0,orig,A dog is walking along a pool.
answer349.txt,4.6,train,The dog walked along the edge of the pool.
source350.txt,-1.0,orig,A man cutting butter into a mixing bowl.
answer350.txt,4.25,train,Butter is being put into a bowl.
source351.txt,-1.0,orig,A man is eating.
answer351.txt,1.5,train,Raccoons are eating.
source352.txt,-1.0,orig,A man gets knocked off of a horse.
answer352.txt,3.5,train,Someone fell off a horse.
source353.txt,-1.0,orig,A man pops wheelies on a motorcycle.
answer353.txt,0.0,train,A woman peels an apple.
source354.txt,-1.0,orig,A man is rinsing a steak.
answer354.txt,0.0,train,A man is taking some math classes.
source355.txt,-1.0,orig,Two men are playing ping pong.
answer355.txt,0.0,train,Animals are playing in water.
source356.txt,-1.0,orig,A man is kicking a soccer ball.
answer356.txt,0.333,train,A man is riding a horse and jumping over obstacles.
source357.txt,-1.0,orig,A person is slicing carrots in half.
answer357.txt,0.333,train,A person is doing pencil tricks with his hand.
source358.txt,-1.0,orig,A person is blow torching cameras.
answer358.txt,3.333,train,The person lit the cameras on fire.
source359.txt,-1.0,orig,A man is cutting open a box.
answer359.txt,4.333,train,The man is slicing the tape from the box.
source360.txt,-1.0,orig,A man is singing while walking down the sidewalk.
answer360.txt,0.8,train,A man is fishing in the river.
source361.txt,-1.0,orig,A woman is dancing in the street.
answer361.txt,0.2,train,A man is riding a bike.
source362.txt,-1.0,orig,A woman is cutting some octopus.
answer362.txt,0.0,train,A man is doing push-ups.
source363.txt,-1.0,orig,A woman is slicing up some pork.
answer363.txt,0.0,train,A man is playing guitar.
source364.txt,-1.0,orig,A baby is playing a guitar.
answer364.txt,2.8,train,The little boy is singing and playing the guitar.
source365.txt,-1.0,orig,The woman is tapping her fingers on the table.
answer365.txt,0.8,train,A woman is powdering her face.
source366.txt,-1.0,orig,A lion is walking around.
answer366.txt,0.0,train,A woman is peeling a potato.
source367.txt,-1.0,orig,A man is performing stunts.
answer367.txt,0.25,train,A woman is firing a rifle.
source368.txt,-1.0,orig,A man pours water over a pilots head.
answer368.txt,0.5,train,A woman puts a garland over a man's shoulders.
source369.txt,-1.0,orig,A man and a woman shake hands.
answer369.txt,3.75,train,An old woman is shaking hand with a man.
source370.txt,-1.0,orig,A woman is wake boarding on a lake.
answer370.txt,1.75,train,The woman is waterskiing.
source371.txt,-1.0,orig,Trees are hit by very hard winds.
answer371.txt,2.667,train,Trees are bending in storm.
source372.txt,-1.0,orig,A woman is frying shrimp.
answer372.txt,0.4,train,A man and woman is riding in a car.
source373.txt,-1.0,orig,The woman is playing the violin.
answer373.txt,0.0,train,A man is moving a tree limb.
source374.txt,-1.0,orig,A woman is playing the violin.
answer374.txt,1.0,train,A man plays a piano.
source375.txt,-1.0,orig,A person is dicing an onion.
answer375.txt,0.8,train,A person pours oil on a skillet.
source376.txt,-1.0,orig,A woman is dancing.
answer376.txt,0.0,train,The animal is eating.
source377.txt,-1.0,orig,A woman walks her dog down the street.
answer377.txt,4.0,train,The woman is walking her dog.
source378.txt,-1.0,orig,Some people are singing.
answer378.txt,5.0,train,A group of people sing.
source379.txt,-1.0,orig,A cat is licking from a saucer of milk.
answer379.txt,4.4,train,The cat is drinking milk.
source380.txt,-1.0,orig,A woman is applying eyeshadow.
answer380.txt,2.0,train,A girl is making eyelid.
source381.txt,-1.0,orig,Two men are fighting using a form of martial arts.
answer381.txt,2.8,train,Two men are fighting.
source382.txt,-1.0,orig,An officer is talking to recruits.
answer382.txt,2.5,train,The military officer barked at the recruits.
source383.txt,-1.0,orig,A man is putting foods in a box.
answer383.txt,2.5,train,The man is putting chicken into the container.
source384.txt,-1.0,orig,the man used a stenograph.
answer384.txt,2.25,train,A man is tying on a stenographers machine.
source385.txt,-1.0,orig,A woman is making noodles.
answer385.txt,3.6,train,A woman is adding pasta to a pot of water.
source386.txt,-1.0,orig,A woman seated is singing a song and playing the guitar too.
answer386.txt,1.2,train,A woman is lying on a blanket on a rock and reading a book.
source387.txt,-1.0,orig,Some men are playing soccer.
answer387.txt,0.2,train,Two puppies are playing with each other.
source388.txt,-1.0,orig,A man climbs up a rope.
answer388.txt,1.0,train,A man is running on a field.
source389.txt,-1.0,orig,A man is taking a picture.
answer389.txt,0.4,train,A man is hugging someone.
source390.txt,-1.0,orig,A man puts vegetables into a pot.
answer390.txt,2.8,train,Someone is pouring ingrediants into a pot.
source391.txt,-1.0,orig,Some men are sawing.
answer391.txt,0.0,train,A couple are walking.
source392.txt,-1.0,orig,The man played his guitar.
answer392.txt,3.0,train,A person is playing a guitar.
source393.txt,-1.0,orig,A woman puts rice into a pan.
answer393.txt,3.0,train,A person is adding food in a pan.
source394.txt,-1.0,orig,A large amount of penguins are heading to the ocean.
answer394.txt,2.8,train,A group of penguins is walking.
source395.txt,-1.0,orig,Someone is handling a bun.
answer395.txt,0.0,train,A man is playing a guitar.
source396.txt,-1.0,orig,A boy is playing a guitar.
answer396.txt,0.0,train,A dog is jumping on a trampoline.
source397.txt,-1.0,orig,A man is emptying a plastic container.
answer397.txt,2.2,train,A man is shaking a container over a kitchen sink.
source398.txt,-1.0,orig,A man is leading a horse around by it's halter.
answer398.txt,3.75,train,A man is walking with a horse.
source399.txt,-1.0,orig,A piece of paper is being cut.
answer399.txt,4.0,train,Paper is being cut with scissors.
source400.txt,-1.0,orig,The lady peeled the shrimp.
answer400.txt,3.5,train,A person peels shrimp.
source401.txt,-1.0,orig,A man tries to read the paper.
answer401.txt,0.8,train,A man is playing a guitar.
source402.txt,-1.0,orig,A man is holding a animal.
answer402.txt,0.8,train,A man making a bed in a hotel.
source403.txt,-1.0,orig,A monkey pulled a dogs tail.
answer403.txt,1.75,train,The dog pulled the dogs tail and then his leg.
source404.txt,-1.0,orig,A person is mixing ingredients in a bowl.
answer404.txt,3.0,train,A woman beats two eggs in a bowl.
source405.txt,-1.0,orig,A woman is slicing a cucumber.
answer405.txt,0.0,train,A man is jumping rope outside.
